"S. No","Time","factory_id","COD - (mg/l) Raw","BOD - (mg/l) Raw","pH - (pH) Raw","TSS - (mg/l) Raw"
"4531","2026-02-04 03:30","FACTORY_C","115.00","47.84","7.25","86.08"
"4532","2026-02-04 03:31","FACTORY_C","115.00","46.49","7.14","80.28"
"4533","2026-02-04 03:32","FACTORY_C","115.00","42.31","7.14","79.37"
"4534","2026-02-04 03:33","FACTORY_C","115.00","44.20","7.26","84.03"
"4535","2026-02-04 03:34","FACTORY_C","115.00","43.98","7.15","84.87"
"4536","2026-02-04 03:35","FACTORY_C","115.00","44.14","7.20","85.32"
"4537","2026-02-04 03:36","FACTORY_C","115.00","46.45","7.23","84.26"
"4538","2026-02-04 03:37","FACTORY_C","115.00","45.49","7.17","80.42"
"4539","2026-02-04 03:38","FACTORY_C","115.00","41.82","7.23","79.00"
"4540","2026-02-04 03:39","FACTORY_C","115.00","46.90","7.04","79.84"
"4541","2026-02-04 03:40","FACTORY_C","115.00","43.91","7.22","68.87"
"4542","2026-02-04 03:41","FACTORY_C","115.00","45.18","7.19","75.22"
"4543","2026-02-04 03:42","FACTORY_C","115.00","44.60","7.21","77.19"
"4544","2026-02-04 03:43","FACTORY_C","115.00","46.43","7.24","85.08"
"4545","2026-02-04 03:44","FACTORY_C","115.00","45.29","7.21","82.19"
"4546","2026-02-04 03:45","FACTORY_C","115.00","43.80","7.21","90.24"
"4547","2026-02-04 03:46","FACTORY_C","115.00","45.24","7.26","81.35"
"4548","2026-02-04 03:47","FACTORY_C","115.00","46.23","7.18","74.61"
"4549","2026-02-04 03:48","FACTORY_C","115.00","44.37","7.28","85.72"
"4550","2026-02-04 03:49","FACTORY_C","115.00","44.59","7.23","85.92"
"4551","2026-02-04 03:50","FACTORY_C","115.00","46.14","7.17","82.87"
"4552","2026-02-04 03:51","FACTORY_C","115.00","45.49","7.14","78.11"
"4553","2026-02-04 03:52","FACTORY_C","115.00","42.34","7.22","88.76"
"4554","2026-02-04 03:53","FACTORY_C","115.00","46.00","7.20","84.43"
"4555","2026-02-04 03:54","FACTORY_C","115.00","43.25","7.22","71.00"
"4556","2026-02-04 03:55","FACTORY_C","115.00","44.02","7.33","88.66"
"4557","2026-02-04 03:56","FACTORY_C","115.00","43.22","7.19","82.93"
"4558","2026-02-04 03:57","FACTORY_C","115.00","44.34","7.13","65.87"
"4559","2026-02-04 03:58","FACTORY_C","115.00","46.71","7.19","86.78"
"4560","2026-02-04 03:59","FACTORY_C","115.00","43.53","7.22","86.29"
"4561","2026-02-04 04:00","FACTORY_C","115.00","44.99","7.25","79.78"
"4562","2026-02-04 04:01","FACTORY_C","115.00","43.43","7.24","77.97"
"4563","2026-02-04 04:02","FACTORY_C","115.00","44.71","7.18","82.91"
"4564","2026-02-04 04:03","FACTORY_C","115.00","43.77","7.21","80.36"
"4565","2026-02-04 04:04","FACTORY_C","115.00","44.50","7.16","90.81"
"4566","2026-02-04 04:05","FACTORY_C","115.00","43.89","7.20","81.86"
"4567","2026-02-04 04:06","FACTORY_C","115.00","45.05","7.13","74.36"
"4568","2026-02-04 04:07","FACTORY_C","115.00","44.50","7.13","77.30"
"4569","2026-02-04 04:08","FACTORY_C","115.00","45.31","7.19","74.80"
"4570","2026-02-04 04:09","FACTORY_C","115.00","46.00","7.21","78.11"
"4571","2026-02-04 04:10","FACTORY_C","115.00","47.16","7.12","88.54"
"4572","2026-02-04 04:11","FACTORY_C","115.00","42.54","7.20","79.40"
"4573","2026-02-04 04:12","FACTORY_C","115.00","46.60","7.17","79.72"
"4574","2026-02-04 04:13","FACTORY_C","115.00","44.57","7.13","79.07"
"4575","2026-02-04 04:14","FACTORY_C","115.00","43.29","7.17","85.10"
"4576","2026-02-04 04:15","FACTORY_C","115.00","46.15","7.22","71.04"
"4577","2026-02-04 04:16","FACTORY_C","115.00","47.39","7.22","86.92"
"4578","2026-02-04 04:17","FACTORY_C","115.00","43.81","7.16","84.30"
"4579","2026-02-04 04:18","FACTORY_C","115.00","47.46","7.22","87.34"
"4580","2026-02-04 04:19","FACTORY_C","115.00","46.21","7.22","77.81"
"4581","2026-02-04 04:20","FACTORY_C","115.00","43.92","7.17","84.28"
"4582","2026-02-04 04:21","FACTORY_C","115.00","46.15","7.25","81.63"
"4583","2026-02-04 04:22","FACTORY_C","115.00","44.77","7.10","80.76"
"4584","2026-02-04 04:23","FACTORY_C","115.00","43.72","7.13","79.96"
"4585","2026-02-04 04:24","FACTORY_C","115.00","46.33","7.27","81.18"
"4586","2026-02-04 04:25","FACTORY_C","115.00","43.11","7.28","81.02"
"4587","2026-02-04 04:26","FACTORY_C","115.00","44.23","7.24","70.07"
"4588","2026-02-04 04:27","FACTORY_C","115.00","46.37","7.11","76.95"
"4589","2026-02-04 04:28","FACTORY_C","115.00","45.13","7.17","80.88"
"4590","2026-02-04 04:29","FACTORY_C","115.00","45.99","7.26","76.76"
"4591","2026-02-04 04:30","FACTORY_C","115.00","47.05","7.07","90.70"
"4592","2026-02-04 04:31","FACTORY_C","115.00","44.50","7.23","79.37"
"4593","2026-02-04 04:32","FACTORY_C","115.00","43.49","7.21","89.05"
"4594","2026-02-04 04:33","FACTORY_C","115.00","45.78","7.21","88.34"
"4595","2026-02-04 04:34","FACTORY_C","115.00","45.62","7.22","80.84"
"4596","2026-02-04 04:35","FACTORY_C","115.00","43.97","7.20","81.88"
"4597","2026-02-04 04:36","FACTORY_C","115.00","47.14","7.25","77.61"
"4598","2026-02-04 04:37","FACTORY_C","115.00","42.85","7.21","77.59"
"4599","2026-02-04 04:38","FACTORY_C","115.00","45.15","7.23","78.56"
"4600","2026-02-04 04:39","FACTORY_C","115.00","44.44","7.13","84.31"
"4601","2026-02-04 04:40","FACTORY_C","115.00","44.70","7.21","78.05"
"4602","2026-02-04 04:41","FACTORY_C","115.00","45.92","7.15","74.21"
"4603","2026-02-04 04:42","FACTORY_C","115.00","45.38","7.22","87.48"
"4604","2026-02-04 04:43","FACTORY_C","115.00","44.55","7.18","81.17"
"4605","2026-02-04 04:44","FACTORY_C","115.00","46.18","7.26","75.55"
"4606","2026-02-04 04:45","FACTORY_C","115.00","47.02","7.11","74.98"
"4607","2026-02-04 04:46","FACTORY_C","115.00","43.48","7.15","84.51"
"4608","2026-02-04 04:47","FACTORY_C","115.00","45.49","7.16","81.12"
"4609","2026-02-04 04:48","FACTORY_C","115.00","45.02","7.24","83.77"
"4610","2026-02-04 04:49","FACTORY_C","115.00","43.43","7.20","78.80"
"4611","2026-02-04 04:50","FACTORY_C","115.00","46.67","7.20","75.73"
"4612","2026-02-04 04:51","FACTORY_C","115.00","45.81","7.23","77.47"
"4613","2026-02-04 04:52","FACTORY_C","115.00","43.70","7.18","83.71"
"4614","2026-02-04 04:53","FACTORY_C","115.00","47.13","7.20","80.65"
"4615","2026-02-04 04:54","FACTORY_C","115.00","47.63","7.25","76.77"
"4616","2026-02-04 04:55","FACTORY_C","115.00","44.05","7.24","81.77"
"4617","2026-02-04 04:56","FACTORY_C","115.00","47.71","7.25","71.60"
"4618","2026-02-04 04:57","FACTORY_C","115.00","44.59","7.21","79.29"
"4619","2026-02-04 04:58","FACTORY_C","115.00","42.63","7.19","76.25"
"4620","2026-02-04 04:59","FACTORY_C","115.00","44.01","7.22","88.27"
"4621","2026-02-04 05:00","FACTORY_C","115.00","44.20","7.16","77.25"
"4622","2026-02-04 05:01","FACTORY_C","115.00","43.63","7.21","91.72"
"4623","2026-02-04 05:02","FACTORY_C","115.00","43.70","7.16","82.00"
"4624","2026-02-04 05:03","FACTORY_C","115.00","44.54","7.27","87.47"
"4625","2026-02-04 05:04","FACTORY_C","115.00","44.99","7.16","73.95"
"4626","2026-02-04 05:05","FACTORY_C","115.00","42.88","7.17","85.39"
"4627","2026-02-04 05:06","FACTORY_C","115.00","44.17","7.21","80.56"
"4628","2026-02-04 05:07","FACTORY_C","115.00","46.00","7.12","82.40"
"4629","2026-02-04 05:08","FACTORY_C","115.00","44.63","7.21","81.59"
"4630","2026-02-04 05:09","FACTORY_C","115.00","44.26","7.12","76.18"
"4631","2026-02-04 05:10","FACTORY_C","115.00","43.01","7.24","81.23"
"4632","2026-02-04 05:11","FACTORY_C","115.00","43.79","7.19","76.67"
"4633","2026-02-04 05:12","FACTORY_C","115.00","48.46","7.14","81.69"
"4634","2026-02-04 05:13","FACTORY_C","115.00","47.27","7.10","83.94"
"4635","2026-02-04 05:14","FACTORY_C","115.00","45.39","7.21","75.92"
"4636","2026-02-04 05:15","FACTORY_C","115.00","43.34","7.14","77.11"
"4637","2026-02-04 05:16","FACTORY_C","115.00","44.36","7.13","90.86"
"4638","2026-02-04 05:17","FACTORY_C","115.00","45.95","7.22","83.50"
"4639","2026-02-04 05:18","FACTORY_C","115.00","45.88","7.17","83.09"
"4640","2026-02-04 05:19","FACTORY_C","115.00","45.38","7.13","75.72"
"4641","2026-02-04 05:20","FACTORY_C","115.00","46.73","7.21","78.32"
"4642","2026-02-04 05:21","FACTORY_C","115.00","43.55","7.22","87.21"
"4643","2026-02-04 05:22","FACTORY_C","115.00","46.25","7.26","83.41"
"4644","2026-02-04 05:23","FACTORY_C","115.00","45.30","7.21","84.98"
"4645","2026-02-04 05:24","FACTORY_C","115.00","46.29","7.15","76.62"
"4646","2026-02-04 05:25","FACTORY_C","115.00","44.52","7.24","83.71"
"4647","2026-02-04 05:26","FACTORY_C","115.00","46.46","7.17","72.71"
"4648","2026-02-04 05:27","FACTORY_C","115.00","46.42","7.19","67.12"
"4649","2026-02-04 05:28","FACTORY_C","115.00","44.50","7.12","78.02"
"4650","2026-02-04 05:29","FACTORY_C","115.00","45.79","7.14","82.24"
"4651","2026-02-04 05:30","FACTORY_C","115.00","45.76","7.22","83.28"
"4652","2026-02-04 05:31","FACTORY_C","115.00","46.63","7.28","92.25"
"4653","2026-02-04 05:32","FACTORY_C","115.00","44.28","7.26","79.61"
"4654","2026-02-04 05:33","FACTORY_C","115.00","45.78","7.17","74.94"
"4655","2026-02-04 05:34","FACTORY_C","115.00","46.51","7.18","84.04"
"4656","2026-02-04 05:35","FACTORY_C","115.00","45.99","7.33","72.39"
"4657","2026-02-04 05:36","FACTORY_C","115.00","45.29","7.15","77.01"
"4658","2026-02-04 05:37","FACTORY_C","115.00","46.39","7.21","71.90"
"4659","2026-02-04 05:38","FACTORY_C","115.00","44.11","7.26","78.97"
"4660","2026-02-04 05:39","FACTORY_C","115.00","44.32","7.17","88.61"
"4661","2026-02-04 05:40","FACTORY_C","115.00","45.75","7.21","79.79"
"4662","2026-02-04 05:41","FACTORY_C","115.00","46.97","7.18","80.18"
"4663","2026-02-04 05:42","FACTORY_C","115.00","44.38","7.29","75.78"
"4664","2026-02-04 05:43","FACTORY_C","115.00","44.49","7.18","80.62"
"4665","2026-02-04 05:44","FACTORY_C","115.00","45.41","7.22","80.08"
"4666","2026-02-04 05:45","FACTORY_C","115.00","45.31","7.24","77.01"
"4667","2026-02-04 05:46","FACTORY_C","115.00","45.77","7.19","71.99"
"4668","2026-02-04 05:47","FACTORY_C","115.00","44.78","7.13","80.39"
"4669","2026-02-04 05:48","FACTORY_C","115.00","42.67","7.12","85.53"
"4670","2026-02-04 05:49","FACTORY_C","115.00","46.04","7.22","89.51"
"4671","2026-02-04 05:50","FACTORY_C","115.00","45.72","7.23","88.48"
"4672","2026-02-04 05:51","FACTORY_C","115.00","45.68","7.21","79.06"
"4673","2026-02-04 05:52","FACTORY_C","115.00","44.90","7.24","75.66"
"4674","2026-02-04 05:53","FACTORY_C","115.00","46.53","7.16","81.68"
"4675","2026-02-04 05:54","FACTORY_C","115.00","44.28","7.18","77.68"
"4676","2026-02-04 05:55","FACTORY_C","115.00","45.72","7.16","83.30"
"4677","2026-02-04 05:56","FACTORY_C","115.00","43.22","7.11","84.74"
"4678","2026-02-04 05:57","FACTORY_C","115.00","47.58","7.19","75.99"
"4679","2026-02-04 05:58","FACTORY_C","115.00","41.81","7.27","84.19"
"4680","2026-02-04 05:59","FACTORY_C","115.00","44.42","7.21","79.73"
"4681","2026-02-04 06:00","FACTORY_C","115.00","42.83","7.10","80.22"
"4682","2026-02-04 06:01","FACTORY_C","115.00","44.14","7.29","75.58"
"4683","2026-02-04 06:02","FACTORY_C","115.00","43.39","7.28","86.89"
"4684","2026-02-04 06:03","FACTORY_C","115.00","43.96","7.26","70.63"
"4685","2026-02-04 06:04","FACTORY_C","115.00","45.59","7.17","80.91"
"4686","2026-02-04 06:05","FACTORY_C","115.00","44.06","7.20","79.69"
"4687","2026-02-04 06:06","FACTORY_C","115.00","43.35","7.27","77.57"
"4688","2026-02-04 06:07","FACTORY_C","115.00","46.37","7.14","79.55"
"4689","2026-02-04 06:08","FACTORY_C","115.00","46.67","7.19","72.46"
"4690","2026-02-04 06:09","FACTORY_C","115.00","46.20","7.22","73.53"
"4691","2026-02-04 06:10","FACTORY_C","115.00","45.42","7.19","78.65"
"4692","2026-02-04 06:11","FACTORY_C","115.00","44.87","7.22","73.96"
"4693","2026-02-04 06:12","FACTORY_C","115.00","44.41","7.18","75.31"
"4694","2026-02-04 06:13","FACTORY_C","115.00","47.54","7.28","84.50"
"4695","2026-02-04 06:14","FACTORY_C","115.00","46.15","7.19","85.72"
"4696","2026-02-04 06:15","FACTORY_C","115.00","44.92","7.22","75.28"
"4697","2026-02-04 06:16","FACTORY_C","115.00","42.33","7.17","74.57"
"4698","2026-02-04 06:17","FACTORY_C","115.00","45.36","7.13","66.98"
"4699","2026-02-04 06:18","FACTORY_C","115.00","42.59","7.20","78.96"
"4700","2026-02-04 06:19","FACTORY_C","115.00","45.15","7.25","82.78"
"4701","2026-02-04 06:20","FACTORY_C","115.00","46.17","7.22","76.26"
"4702","2026-02-04 06:21","FACTORY_C","115.00","46.51","7.24","81.61"
"4703","2026-02-04 06:22","FACTORY_C","115.00","44.10","7.18","82.31"
"4704","2026-02-04 06:23","FACTORY_C","115.00","44.01","7.18","84.43"
"4705","2026-02-04 06:24","FACTORY_C","115.00","42.63","7.23","79.63"
"4706","2026-02-04 06:25","FACTORY_C","115.00","43.93","7.20","80.88"
"4707","2026-02-04 06:26","FACTORY_C","115.00","44.24","7.19","78.05"
"4708","2026-02-04 06:27","FACTORY_C","115.00","43.30","7.19","80.28"
"4709","2026-02-04 06:28","FACTORY_C","115.00","44.43","7.29","72.54"
"4710","2026-02-04 06:29","FACTORY_C","115.00","45.08","7.27","79.38"
"4711","2026-02-04 06:30","FACTORY_C","115.00","44.18","7.22","76.26"
"4712","2026-02-04 06:31","FACTORY_C","115.00","42.67","7.17","83.40"
"4713","2026-02-04 06:32","FACTORY_C","115.00","40.76","7.26","91.74"
"4714","2026-02-04 06:33","FACTORY_C","115.00","47.41","7.16","88.23"
"4715","2026-02-04 06:34","FACTORY_C","115.00","44.84","7.26","83.39"
"4716","2026-02-04 06:35","FACTORY_C","115.00","43.50","7.15","79.03"
"4717","2026-02-04 06:36","FACTORY_C","115.00","42.95","7.18","79.79"
"4718","2026-02-04 06:37","FACTORY_C","115.00","44.18","7.17","80.44"
"4719","2026-02-04 06:38","FACTORY_C","115.00","44.89","7.24","77.34"
"4720","2026-02-04 06:39","FACTORY_C","115.00","45.04","7.29","83.88"
"4721","2026-02-04 06:40","FACTORY_C","115.00","46.60","7.21","81.80"
"4722","2026-02-04 06:41","FACTORY_C","115.00","43.60","7.25","71.05"
"4723","2026-02-04 06:42","FACTORY_C","115.00","45.25","7.25","82.48"
"4724","2026-02-04 06:43","FACTORY_C","115.00","46.78","7.21","79.37"
"4725","2026-02-04 06:44","FACTORY_C","115.00","43.05","7.20","71.25"
"4726","2026-02-04 06:45","FACTORY_C","115.00","45.88","7.27","88.49"
"4727","2026-02-04 06:46","FACTORY_C","115.00","44.82","7.24","76.84"
"4728","2026-02-04 06:47","FACTORY_C","115.00","44.88","7.18","87.85"
"4729","2026-02-04 06:48","FACTORY_C","115.00","44.70","7.21","75.42"
"4730","2026-02-04 06:49","FACTORY_C","115.00","44.28","7.17","78.47"
"4731","2026-02-04 06:50","FACTORY_C","115.00","43.38","7.24","76.63"
"4732","2026-02-04 06:51","FACTORY_C","115.00","45.58","7.17","78.81"
"4733","2026-02-04 06:52","FACTORY_C","115.00","45.83","7.19","84.13"
"4734","2026-02-04 06:53","FACTORY_C","115.00","47.11","7.23","81.83"
"4735","2026-02-04 06:54","FACTORY_C","115.00","44.61","7.18","74.47"
"4736","2026-02-04 06:55","FACTORY_C","115.00","44.18","7.24","75.11"
"4737","2026-02-04 06:56","FACTORY_C","115.00","45.96","7.18","81.38"
"4738","2026-02-04 06:57","FACTORY_C","115.00","45.67","7.20","76.99"
"4739","2026-02-04 06:58","FACTORY_C","115.00","46.56","7.26","75.41"
"4740","2026-02-04 06:59","FACTORY_C","115.00","42.74","7.27","78.56"
"4741","2026-02-04 07:00","FACTORY_C","115.00","45.39","7.30","78.08"
"4742","2026-02-04 07:01","FACTORY_C","115.00","44.85","7.23","72.85"
"4743","2026-02-04 07:02","FACTORY_C","115.00","43.70","7.19","77.70"
"4744","2026-02-04 07:03","FACTORY_C","115.00","43.55","7.29","86.46"
"4745","2026-02-04 07:04","FACTORY_C","115.00","44.46","7.13","72.24"
"4746","2026-02-04 07:05","FACTORY_C","115.00","44.93","7.22","80.23"
"4747","2026-02-04 07:06","FACTORY_C","115.00","41.90","7.17","78.33"
"4748","2026-02-04 07:07","FACTORY_C","115.00","45.84","7.20","83.75"
"4749","2026-02-04 07:08","FACTORY_C","115.00","45.62","7.17","88.26"
"4750","2026-02-04 07:09","FACTORY_C","115.00","45.42","7.30","87.29"
"4751","2026-02-04 07:10","FACTORY_C","115.00","46.88","7.14","71.53"
"4752","2026-02-04 07:11","FACTORY_C","115.00","43.96","7.25","76.53"
"4753","2026-02-04 07:12","FACTORY_C","115.00","45.16","7.21","79.11"
"4754","2026-02-04 07:13","FACTORY_C","115.00","46.51","7.21","89.06"
"4755","2026-02-04 07:14","FACTORY_C","115.00","44.51","7.20","68.20"
"4756","2026-02-04 07:15","FACTORY_C","115.00","45.24","7.17","80.56"
"4757","2026-02-04 07:16","FACTORY_C","115.00","45.98","7.19","85.96"
"4758","2026-02-04 07:17","FACTORY_C","115.00","45.69","7.22","76.05"
"4759","2026-02-04 07:18","FACTORY_C","115.00","43.79","7.15","89.00"
"4760","2026-02-04 07:19","FACTORY_C","115.00","45.88","7.12","77.63"
"4761","2026-02-04 07:20","FACTORY_C","115.00","46.83","7.26","82.81"
"4762","2026-02-04 07:21","FACTORY_C","115.00","45.32","7.13","88.05"
"4763","2026-02-04 07:22","FACTORY_C","115.00","44.85","7.08","82.97"
"4764","2026-02-04 07:23","FACTORY_C","115.00","44.79","7.29","76.70"
"4765","2026-02-04 07:24","FACTORY_C","115.00","44.90","7.23","87.69"
"4766","2026-02-04 07:25","FACTORY_C","115.00","44.87","7.30","87.52"
"4767","2026-02-04 07:26","FACTORY_C","115.00","46.49","7.14","81.01"
"4768","2026-02-04 07:27","FACTORY_C","115.00","42.99","7.23","82.36"
"4769","2026-02-04 07:28","FACTORY_C","115.00","46.48","7.21","77.08"
"4770","2026-02-04 07:29","FACTORY_C","115.00","40.55","7.22","85.30"
"4771","2026-02-04 07:30","FACTORY_C","115.00","43.08","7.20","71.21"
"4772","2026-02-04 07:31","FACTORY_C","115.00","45.08","7.22","79.11"
"4773","2026-02-04 07:32","FACTORY_C","115.00","47.21","7.25","84.88"
"4774","2026-02-04 07:33","FACTORY_C","115.00","47.28","7.27","80.01"
"4775","2026-02-04 07:34","FACTORY_C","115.00","46.18","7.24","81.83"
"4776","2026-02-04 07:35","FACTORY_C","115.00","45.62","7.12","75.62"
"4777","2026-02-04 07:36","FACTORY_C","115.00","45.42","7.19","82.93"
"4778","2026-02-04 07:37","FACTORY_C","115.00","44.68","7.09","82.43"
"4779","2026-02-04 07:38","FACTORY_C","115.00","42.67","7.21","77.41"
"4780","2026-02-04 07:39","FACTORY_C","115.00","44.01","7.27","85.28"
"4781","2026-02-04 07:40","FACTORY_C","115.00","44.48","7.14","86.06"
"4782","2026-02-04 07:41","FACTORY_C","115.00","43.80","7.22","77.65"
"4783","2026-02-04 07:42","FACTORY_C","115.00","43.18","7.20","83.99"
"4784","2026-02-04 07:43","FACTORY_C","115.00","44.29","7.20","75.39"
"4785","2026-02-04 07:44","FACTORY_C","115.00","43.26","7.29","79.42"
"4786","2026-02-04 07:45","FACTORY_C","115.00","47.63","7.19","77.19"
"4787","2026-02-04 07:46","FACTORY_C","115.00","45.74","7.24","73.07"
"4788","2026-02-04 07:47","FACTORY_C","115.00","44.72","7.19","79.10"
"4789","2026-02-04 07:48","FACTORY_C","115.00","43.81","7.20","69.83"
"4790","2026-02-04 07:49","FACTORY_C","115.00","44.08","7.20","76.81"
"4791","2026-02-04 07:50","FACTORY_C","115.00","46.63","7.22","82.18"
"4792","2026-02-04 07:51","FACTORY_C","115.00","41.25","7.17","83.69"
"4793","2026-02-04 07:52","FACTORY_C","115.00","46.60","7.10","81.90"
"4794","2026-02-04 07:53","FACTORY_C","115.00","46.72","7.20","75.96"
"4795","2026-02-04 07:54","FACTORY_C","115.00","45.96","7.17","82.15"
"4796","2026-02-04 07:55","FACTORY_C","115.00","44.12","7.19","78.96"
"4797","2026-02-04 07:56","FACTORY_C","115.00","44.75","7.12","81.22"
"4798","2026-02-04 07:57","FACTORY_C","115.00","41.67","7.22","74.52"
"4799","2026-02-04 07:58","FACTORY_C","115.00","44.80","7.13","80.93"
"4800","2026-02-04 07:59","FACTORY_C","115.00","44.20","7.24","78.92"
"4801","2026-02-04 08:00","FACTORY_C","115.00","46.34","7.23","77.12"
"4802","2026-02-04 08:01","FACTORY_C","115.00","47.33","7.18","79.85"
"4803","2026-02-04 08:02","FACTORY_C","115.00","46.10","7.25","87.50"
"4804","2026-02-04 08:03","FACTORY_C","115.00","44.94","7.20","82.96"
"4805","2026-02-04 08:04","FACTORY_C","115.00","45.57","7.21","74.07"
"4806","2026-02-04 08:05","FACTORY_C","115.00","44.55","7.25","87.14"
"4807","2026-02-04 08:06","FACTORY_C","115.00","46.41","7.22","87.66"
"4808","2026-02-04 08:07","FACTORY_C","115.00","44.76","7.14","80.13"
"4809","2026-02-04 08:08","FACTORY_C","115.00","46.80","7.20","85.54"
"4810","2026-02-04 08:09","FACTORY_C","115.00","44.50","7.25","73.67"
"4811","2026-02-04 08:10","FACTORY_C","115.00","44.82","7.14","79.41"
"4812","2026-02-04 08:11","FACTORY_C","115.00","43.82","7.22","77.09"
"4813","2026-02-04 08:12","FACTORY_C","115.00","47.49","7.19","81.84"
"4814","2026-02-04 08:13","FACTORY_C","115.00","46.36","7.33","80.40"
"4815","2026-02-04 08:14","FACTORY_C","115.00","46.60","7.26","73.54"
"4816","2026-02-04 08:15","FACTORY_C","115.00","46.62","7.32","90.48"
"4817","2026-02-04 08:16","FACTORY_C","115.00","44.52","7.20","85.67"
"4818","2026-02-04 08:17","FACTORY_C","115.00","43.72","7.23","85.88"
"4819","2026-02-04 08:18","FACTORY_C","115.00","46.44","7.24","84.51"
"4820","2026-02-04 08:19","FACTORY_C","115.00","44.55","7.19","82.05"
"4821","2026-02-04 08:20","FACTORY_C","115.00","46.11","7.30","78.21"
"4822","2026-02-04 08:21","FACTORY_C","115.00","44.97","7.19","85.89"
"4823","2026-02-04 08:22","FACTORY_C","115.00","46.09","7.20","81.17"
"4824","2026-02-04 08:23","FACTORY_C","115.00","45.57","7.21","83.47"
"4825","2026-02-04 08:24","FACTORY_C","115.00","44.02","7.19","73.82"
